Name,fibered,lambda,seifert_genus,ranks,total_rank,L_space_knot,epsilon,modulus,nu,tau
K12a1017,False,NaN,4,"{(-4, -6): 2, (-3, -5): 8, (-2, -4): 15, (-1, -3): 19, (0, -2): 21, (1, -1): 19, (2, 0): 15, (3, 1): 8, (4, 2): 2}",109,False,1,2,2,2
K12a1018,False,NaN,3,"{(-3, -4): 4, (-2, -3): 18, (-1, -2): 36, (0, -1): 43, (1, 0): 36, (2, 1): 18, (3, 2): 4}",159,False,1,2,1,1
K12a1019,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 39, (-1, -1): 80, (0, 0): 101, (1, 1): 80, (2, 2): 39, (3, 3): 10, (4, 4): 1}",361,False,0,2,0,0
K12a1020,True,3,4,"{(-4, -5): 1, (-3, -4): 9, (-2, -3): 34, (-1, -2): 71, (0, -1): 89, (1, 0): 71, (2, 1): 34, (3, 2): 9, (4, 3): 1}",319,False,1,2,1,1
K12a1021,True,3,4,"{(-4, -5): 1, (-3, -4): 9, (-2, -3): 35, (-1, -2): 76, (0, -1): 97, (1, 0): 76, (2, 1): 35, (3, 2): 9, (4, 3): 1}",339,False,1,2,1,1
K12a1022,False,NaN,3,"{(-3, -4): 3, (-2, -3): 21, (-1, -2): 58, (0, -1): 79, (1, 0): 58, (2, 1): 21, (3, 2): 3}",243,False,1,2,1,1
K12a1023,False,NaN,4,"{(-4, -5): 2, (-3, -4): 8, (-2, -3): 16, (-1, -2): 24, (0, -1): 27, (1, 0): 24, (2, 1): 16, (3, 2): 8, (4, 3): 2}",127,False,1,2,1,1
K12a1024,False,NaN,3,"{(-3, -3): 4, (-2, -2): 17, (-1, -1): 33, (0, 0): 41, (1, 1): 33, (2, 2): 17, (3, 3): 4}",149,False,0,2,0,0
K12a1025,False,NaN,4,"{(-4, -3): 2, (-3, -2): 12, (-2, -1): 31, (-1, 0): 52, (0, 1): 61, (1, 2): 52, (2, 3): 31, (3, 4): 12, (4, 5): 2}",255,False,-1,2,0,-1
K12a1026,False,NaN,3,"{(-3, -3): 3, (-2, -2): 17, (-1, -1): 38, (0, 0): 49, (1, 1): 38, (2, 2): 17, (3, 3): 3}",165,False,0,2,0,0
K12a1027,True,6,5,"{(-5, -4): 1, (-4, -3): 3, (-3, -2): 6, (-2, -1): 10, (-1, 0): 14, (0, 1): 15, (1, 2): 14, (2, 3): 10, (3, 4): 6, (4, 5): 3, (5, 6): 1}",83,False,-1,2,0,-1
K12a1028,False,NaN,4,"{(-4, -4): 2, (-3, -3): 7, (-2, -2): 14, (-1, -1): 21, (0, 0): 25, (1, 1): 21, (2, 2): 14, (3, 3): 7, (4, 4): 2}",113,False,0,2,0,0
K12a1029,False,NaN,4,"{(-4, -4): 2, (-3, -3): 6, (-2, -2): 10, (-1, -1): 14, (0, 0): 17, (1, 1): 14, (2, 2): 10, (3, 3): 6, (4, 4): 2}",81,False,0,2,0,0
K12a1030,False,NaN,3,"{(-3, -4): 4, (-2, -3): 13, (-1, -2): 19, (0, -1): 19, (1, 0): 19, (2, 1): 13, (3, 2): 4}",91,False,1,2,1,1
K12a1031,False,NaN,4,"{(-4, -2): 2, (-3, -1): 7, (-2, 0): 13, (-1, 1): 17, (0, 2): 19, (1, 3): 17, (2, 4): 13, (3, 5): 7, (4, 6): 2}",97,False,-1,2,-1,-2
K12a1032,False,NaN,3,"{(-3, -2): 4, (-2, -1): 16, (-1, 0): 31, (0, 1): 37, (1, 2): 31, (2, 3): 16, (3, 4): 4}",139,False,-1,2,0,-1
K12a1033,False,NaN,3,"{(-3, -2): 4, (-2, -1): 14, (-1, 0): 23, (0, 1): 25, (1, 2): 23, (2, 3): 14, (3, 4): 4}",107,False,-1,2,0,-1
K12a1034,False,NaN,2,"{(-2, -2): 8, (-1, -1): 30, (0, 0): 45, (1, 1): 30, (2, 2): 8}",121,False,0,2,0,0
K12a1035,False,NaN,3,"{(-3, -6): 7, (-2, -5): 21, (-1, -4): 32, (0, -3): 35, (1, -2): 32, (2, -1): 21, (3, 0): 7}",155,False,1,2,3,3
K12a1036,False,NaN,4,"{(-4, -7): 2, (-3, -6): 10, (-2, -5): 21, (-1, -4): 30, (0, -3): 33, (1, -2): 30, (2, -1): 21, (3, 0): 10, (4, 1): 2}",159,False,1,2,3,3
K12a1037,False,NaN,2,"{(-2, -4): 14, (-1, -3): 46, (0, -2): 65, (1, -1): 46, (2, 0): 14}",185,False,1,2,2,2
K12a1038,False,NaN,3,"{(-3, -5): 4, (-2, -4): 21, (-1, -3): 45, (0, -2): 57, (1, -1): 45, (2, 0): 21, (3, 1): 4}",197,False,1,2,2,2
K12a1039,True,4,4,"{(-4, -4): 1, (-3, -3): 7, (-2, -2): 17, (-1, -1): 27, (0, 0): 33, (1, 1): 27, (2, 2): 17, (3, 3): 7, (4, 4): 1}",137,False,0,2,0,0
K12a1040,False,NaN,3,"{(-3, -2): 2, (-2, -1): 13, (-1, 0): 27, (0, 1): 31, (1, 2): 27, (2, 3): 13, (3, 4): 2}",115,False,-1,2,0,-1
K12a1041,False,NaN,4,"{(-4, -6): 2, (-3, -5): 12, (-2, -4): 33, (-1, -3): 54, (0, -2): 63, (1, -1): 54, (2, 0): 33, (3, 1): 12, (4, 2): 2}",265,False,1,2,2,2
K12a1042,False,NaN,4,"{(-4, -4): 2, (-3, -3): 11, (-2, -2): 30, (-1, -1): 52, (0, 0): 63, (1, 1): 52, (2, 2): 30, (3, 3): 11, (4, 4): 2}",253,False,0,2,0,0
K12a1043,False,NaN,3,"{(-3, -4): 4, (-2, -3): 21, (-1, -2): 48, (0, -1): 61, (1, 0): 48, (2, 1): 21, (3, 2): 4}",207,False,1,2,1,1
K12a1044,False,NaN,3,"{(-3, -4): 3, (-2, -3): 18, (-1, -2): 46, (0, -1): 61, (1, 0): 46, (2, 1): 18, (3, 2): 3}",195,False,1,2,1,1
K12a1045,True,2,4,"{(-4, -6): 1, (-3, -5): 8, (-2, -4): 22, (-1, -3): 32, (0, -2): 35, (1, -1): 32, (2, 0): 22, (3, 1): 8, (4, 2): 1}",161,False,1,2,2,2
K12a1046,False,NaN,3,"{(-3, -4): 2, (-2, -3): 17, (-1, -2): 49, (0, -1): 67, (1, 0): 49, (2, 1): 17, (3, 2): 2}",203,False,1,2,1,1
K12a1047,True,6,5,"{(-5, -4): 1, (-4, -3): 4, (-3, -2): 10, (-2, -1): 18, (-1, 0): 25, (0, 1): 27, (1, 2): 25, (2, 3): 18, (3, 4): 10, (4, 5): 4, (5, 6): 1}",143,False,-1,2,0,-1
K12a1048,False,NaN,4,"{(-4, -4): 2, (-3, -3): 9, (-2, -2): 23, (-1, -1): 40, (0, 0): 49, (1, 1): 40, (2, 2): 23, (3, 3): 9, (4, 4): 2}",197,False,0,2,0,0
K12a1049,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 27, (-1, 0): 45, (0, 1): 51, (1, 2): 45, (2, 3): 27, (3, 4): 9, (4, 5): 1}",215,False,-1,2,0,-1
K12a1050,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 29, (-1, -1): 63, (0, 0): 83, (1, 1): 63, (2, 2): 29, (3, 3): 8, (4, 4): 1}",285,False,0,2,0,0
K12a1051,True,3,5,"{(-5, -7): 1, (-4, -6): 4, (-3, -5): 9, (-2, -4): 15, (-1, -3): 18, (0, -2): 19, (1, -1): 18, (2, 0): 15, (3, 1): 9, (4, 2): 4, (5, 3): 1}",113,False,1,2,2,2
K12a1052,False,NaN,4,"{(-4, -5): 2, (-3, -4): 9, (-2, -3): 22, (-1, -2): 38, (0, -1): 45, (1, 0): 38, (2, 1): 22, (3, 2): 9, (4, 3): 2}",187,False,1,2,1,1
K12a1053,False,NaN,4,"{(-4, -4): 2, (-3, -3): 10, (-2, -2): 27, (-1, -1): 48, (0, 0): 59, (1, 1): 48, (2, 2): 27, (3, 3): 10, (4, 4): 2}",233,False,0,2,0,0
K12a1054,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 28, (-1, 0): 48, (0, 1): 55, (1, 2): 48, (2, 3): 28, (3, 4): 9, (4, 5): 1}",227,False,-1,2,0,-1
K12a1055,False,NaN,3,"{(-3, -3): 2, (-2, -2): 17, (-1, -1): 50, (0, 0): 71, (1, 1): 50, (2, 2): 17, (3, 3): 2}",209,False,0,2,0,0
K12a1056,False,NaN,4,"{(-4, -5): 2, (-3, -4): 10, (-2, -3): 28, (-1, -2): 52, (0, -1): 63, (1, 0): 52, (2, 1): 28, (3, 2): 10, (4, 3): 2}",247,False,1,2,1,1
K12a1057,False,NaN,3,"{(-3, -3): 3, (-2, -2): 22, (-1, -1): 59, (0, 0): 81, (1, 1): 59, (2, 2): 22, (3, 3): 3}",249,False,0,2,0,0
K12a1058,False,NaN,3,"{(-3, -3): 2, (-2, -2): 18, (-1, -1): 53, (0, 0): 75, (1, 1): 53, (2, 2): 18, (3, 3): 2}",221,False,0,2,0,0
K12a1059,False,NaN,4,"{(-4, -7): 2, (-3, -6): 10, (-2, -5): 23, (-1, -4): 36, (0, -3): 41, (1, -2): 36, (2, -1): 23, (3, 0): 10, (4, 1): 2}",183,False,1,2,3,3
K12a1060,False,NaN,4,"{(-4, -5): 2, (-3, -4): 9, (-2, -3): 22, (-1, -2): 37, (0, -1): 43, (1, 0): 37, (2, 1): 22, (3, 2): 9, (4, 3): 2}",183,False,1,2,1,1
K12a1061,False,NaN,4,"{(-4, -5): 2, (-3, -4): 11, (-2, -3): 31, (-1, -2): 56, (0, -1): 67, (1, 0): 56, (2, 1): 31, (3, 2): 11, (4, 3): 2}",267,False,1,2,1,1
K12a1062,False,NaN,3,"{(-3, -5): 3, (-2, -4): 15, (-1, -3): 32, (0, -2): 41, (1, -1): 32, (2, 0): 15, (3, 1): 3}",141,False,1,2,2,2
K12a1063,False,NaN,3,"{(-3, -3): 3, (-2, -2): 12, (-1, -1): 24, (0, 0): 31, (1, 1): 24, (2, 2): 12, (3, 3): 3}",109,False,0,2,0,0
K12a1064,False,NaN,4,"{(-4, -5): 2, (-3, -4): 9, (-2, -3): 21, (-1, -2): 33, (0, -1): 37, (1, 0): 33, (2, 1): 21, (3, 2): 9, (4, 3): 2}",167,False,1,2,1,1
K12a1065,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 31, (-1, -1): 67, (0, 0): 87, (1, 1): 67, (2, 2): 31, (3, 3): 8, (4, 4): 1}",301,False,0,2,0,0
K12a1066,False,NaN,4,"{(-4, -5): 2, (-3, -4): 8, (-2, -3): 19, (-1, -2): 33, (0, -1): 39, (1, 0): 33, (2, 1): 19, (3, 2): 8, (4, 3): 2}",163,False,1,2,1,1
K12a1067,True,3,4,"{(-4, -5): 1, (-3, -4): 8, (-2, -3): 30, (-1, -2): 61, (0, -1): 75, (1, 0): 61, (2, 1): 30, (3, 2): 8, (4, 3): 1}",275,False,1,2,1,1
K12a1068,False,NaN,3,"{(-3, -3): 4, (-2, -2): 16, (-1, -1): 32, (0, 0): 41, (1, 1): 32, (2, 2): 16, (3, 3): 4}",145,False,0,2,0,0
K12a1069,False,NaN,3,"{(-3, -4): 2, (-2, -3): 19, (-1, -2): 57, (0, -1): 79, (1, 0): 57, (2, 1): 19, (3, 2): 2}",235,False,1,2,1,1
K12a1070,True,3,4,"{(-4, -5): 1, (-3, -4): 8, (-2, -3): 29, (-1, -2): 58, (0, -1): 71, (1, 0): 58, (2, 1): 29, (3, 2): 8, (4, 3): 1}",263,False,1,2,1,1
K12a1071,False,NaN,4,"{(-4, -5): 2, (-3, -4): 10, (-2, -3): 26, (-1, -2): 46, (0, -1): 55, (1, 0): 46, (2, 1): 26, (3, 2): 10, (4, 3): 2}",223,False,1,2,1,1
K12a1072,False,NaN,4,"{(-4, -2): 2, (-3, -1): 11, (-2, 0): 30, (-1, 1): 49, (0, 2): 57, (1, 3): 49, (2, 4): 30, (3, 5): 11, (4, 6): 2}",241,False,-1,2,-1,-2
K12a1073,False,NaN,3,"{(-3, -5): 4, (-2, -4): 22, (-1, -3): 49, (0, -2): 63, (1, -1): 49, (2, 0): 22, (3, 1): 4}",213,False,1,2,2,2
K12a1074,True,2,4,"{(-4, -6): 1, (-3, -5): 8, (-2, -4): 24, (-1, -3): 40, (0, -2): 47, (1, -1): 40, (2, 0): 24, (3, 1): 8, (4, 2): 1}",193,False,1,2,2,2
K12a1075,False,NaN,3,"{(-3, -3): 4, (-2, -2): 19, (-1, -1): 41, (0, 0): 53, (1, 1): 41, (2, 2): 19, (3, 3): 4}",181,False,0,2,0,0
K12a1076,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 29, (-1, -1): 60, (0, 0): 77, (1, 1): 60, (2, 2): 29, (3, 3): 8, (4, 4): 1}",273,False,0,2,0,0
K12a1077,False,NaN,3,"{(-3, -2): 3, (-2, -1): 16, (-1, 0): 40, (0, 1): 53, (1, 2): 40, (2, 3): 16, (3, 4): 3}",171,False,-1,2,0,-1
K12a1078,False,NaN,4,"{(-4, -4): 2, (-3, -3): 11, (-2, -2): 32, (-1, -1): 58, (0, 0): 71, (1, 1): 58, (2, 2): 32, (3, 3): 11, (4, 4): 2}",277,False,0,2,0,0
K12a1079,False,NaN,4,"{(-4, -5): 2, (-3, -4): 11, (-2, -3): 31, (-1, -2): 56, (0, -1): 67, (1, 0): 56, (2, 1): 31, (3, 2): 11, (4, 3): 2}",267,False,1,2,1,1
K12a1080,True,2,4,"{(-4, -6): 1, (-3, -5): 8, (-2, -4): 24, (-1, -3): 42, (0, -2): 51, (1, -1): 42, (2, 0): 24, (3, 1): 8, (4, 2): 1}",201,False,1,2,2,2
K12a1081,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 25, (-1, -1): 46, (0, 0): 57, (1, 1): 46, (2, 2): 25, (3, 3): 8, (4, 4): 1}",217,False,0,2,0,0
K12a1082,True,2,4,"{(-4, -6): 1, (-3, -5): 8, (-2, -4): 23, (-1, -3): 38, (0, -2): 45, (1, -1): 38, (2, 0): 23, (3, 1): 8, (4, 2): 1}",185,False,1,2,2,2
K12a1083,False,NaN,4,"{(-4, -4): 2, (-3, -3): 9, (-2, -2): 21, (-1, -1): 33, (0, 0): 39, (1, 1): 33, (2, 2): 21, (3, 3): 9, (4, 4): 2}",169,False,0,2,0,0
K12a1084,True,2,4,"{(-4, -6): 1, (-3, -5): 8, (-2, -4): 20, (-1, -3): 28, (0, -2): 31, (1, -1): 28, (2, 0): 20, (3, 1): 8, (4, 2): 1}",145,False,1,2,2,2
K12a1085,False,NaN,3,"{(-3, -4): 2, (-2, -3): 17, (-1, -2): 45, (0, -1): 59, (1, 0): 45, (2, 1): 17, (3, 2): 2}",187,False,1,2,1,1
K12a1086,False,NaN,3,"{(-3, -2): 4, (-2, -1): 20, (-1, 0): 46, (0, 1): 59, (1, 2): 46, (2, 3): 20, (3, 4): 4}",199,False,-1,2,0,-1
K12a1087,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 25, (-1, -1): 48, (0, 0): 61, (1, 1): 48, (2, 2): 25, (3, 3): 8, (4, 4): 1}",225,False,0,2,0,0
K12a1088,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 29, (-1, -1): 54, (0, 0): 67, (1, 1): 54, (2, 2): 29, (3, 3): 9, (4, 4): 1}",253,False,0,2,0,0
K12a1089,True,2,4,"{(-4, -6): 1, (-3, -5): 8, (-2, -4): 21, (-1, -3): 31, (0, -2): 35, (1, -1): 31, (2, 0): 21, (3, 1): 8, (4, 2): 1}",157,False,1,2,2,2
K12a1090,False,NaN,3,"{(-3, -4): 2, (-2, -3): 16, (-1, -2): 42, (0, -1): 55, (1, 0): 42, (2, 1): 16, (3, 2): 2}",175,False,1,2,1,1
K12a1091,False,NaN,4,"{(-4, -4): 2, (-3, -3): 10, (-2, -2): 27, (-1, -1): 49, (0, 0): 61, (1, 1): 49, (2, 2): 27, (3, 3): 10, (4, 4): 2}",237,False,0,2,0,0
K12a1092,True,3,4,"{(-4, -5): 1, (-3, -4): 9, (-2, -3): 29, (-1, -2): 52, (0, -1): 61, (1, 0): 52, (2, 1): 29, (3, 2): 9, (4, 3): 1}",243,False,1,2,1,1
K12a1093,True,3,4,"{(-4, -5): 1, (-3, -4): 8, (-2, -3): 25, (-1, -2): 44, (0, -1): 51, (1, 0): 44, (2, 1): 25, (3, 2): 8, (4, 3): 1}",207,False,1,2,1,1
K12a1094,False,NaN,3,"{(-3, -4): 2, (-2, -3): 14, (-1, -2): 35, (0, -1): 45, (1, 0): 35, (2, 1): 14, (3, 2): 2}",147,False,1,2,1,1
K12a1095,False,NaN,3,"{(-3, -2): 3, (-2, -1): 12, (-1, 0): 22, (0, 1): 25, (1, 2): 22, (2, 3): 12, (3, 4): 3}",99,False,-1,2,0,-1
K12a1096,True,5,4,"{(-4, -3): 1, (-3, -2): 8, (-2, -1): 29, (-1, 0): 60, (0, 1): 75, (1, 2): 60, (2, 3): 29, (3, 4): 8, (4, 5): 1}",271,False,-1,2,0,-1
K12a1097,False,NaN,2,"{(-2, -4): 16, (-1, -3): 54, (0, -2): 77, (1, -1): 54, (2, 0): 16}",217,False,1,2,2,2
K12a1098,False,NaN,3,"{(-3, -5): 5, (-2, -4): 29, (-1, -3): 68, (0, -2): 89, (1, -1): 68, (2, 0): 29, (3, 1): 5}",293,False,1,2,2,2
K12a1099,False,NaN,4,"{(-4, -2): 2, (-3, -1): 10, (-2, 0): 27, (-1, 1): 44, (0, 2): 51, (1, 3): 44, (2, 4): 27, (3, 5): 10, (4, 6): 2}",217,False,-1,2,-1,-2
K12a1100,False,NaN,4,"{(-4, -4): 2, (-3, -3): 11, (-2, -2): 31, (-1, -1): 54, (0, 0): 65, (1, 1): 54, (2, 2): 31, (3, 3): 11, (4, 4): 2}",261,False,0,2,0,0
K12a1101,False,NaN,4,"{(-4, -2): 2, (-3, -1): 11, (-2, 0): 30, (-1, 1): 48, (0, 2): 55, (1, 3): 48, (2, 4): 30, (3, 5): 11, (4, 6): 2}",237,False,-1,2,-1,-2
K12a1102,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 30, (-1, -1): 68, (0, 0): 91, (1, 1): 68, (2, 2): 30, (3, 3): 8, (4, 4): 1}",305,False,0,2,0,0
K12a1103,False,NaN,3,"{(-3, -2): 4, (-2, -1): 19, (-1, 0): 45, (0, 1): 59, (1, 2): 45, (2, 3): 19, (3, 4): 4}",195,False,-1,2,0,-1
K12a1104,True,5,4,"{(-4, -3): 1, (-3, -2): 8, (-2, -1): 25, (-1, 0): 46, (0, 1): 55, (1, 2): 46, (2, 3): 25, (3, 4): 8, (4, 5): 1}",215,False,-1,2,0,-1
K12a1105,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 30, (-1, -1): 64, (0, 0): 83, (1, 1): 64, (2, 2): 30, (3, 3): 8, (4, 4): 1}",289,False,0,2,0,0
K12a1106,False,NaN,3,"{(-3, -3): 3, (-2, -2): 18, (-1, -1): 48, (0, 0): 67, (1, 1): 48, (2, 2): 18, (3, 3): 3}",205,False,0,2,0,0
K12a1107,False,NaN,4,"{(-4, -2): 2, (-3, -1): 8, (-2, 0): 16, (-1, 1): 20, (0, 2): 21, (1, 3): 20, (2, 4): 16, (3, 5): 8, (4, 6): 2}",113,False,-1,2,-1,-2
K12a1108,False,NaN,3,"{(-3, -2): 4, (-2, -1): 17, (-1, 0): 35, (0, 1): 43, (1, 2): 35, (2, 3): 17, (3, 4): 4}",155,False,-1,2,0,-1
K12a1109,False,NaN,4,"{(-4, -5): 2, (-3, -4): 11, (-2, -3): 29, (-1, -2): 51, (0, -1): 61, (1, 0): 51, (2, 1): 29, (3, 2): 11, (4, 3): 2}",247,False,1,2,1,1
K12a1110,False,NaN,3,"{(-3, -4): 5, (-2, -3): 27, (-1, -2): 66, (0, -1): 87, (1, 0): 66, (2, 1): 27, (3, 2): 5}",283,False,1,2,1,1
K12a1111,False,NaN,4,"{(-4, -3): 2, (-3, -2): 11, (-2, -1): 27, (-1, 0): 41, (0, 1): 45, (1, 2): 41, (2, 3): 27, (3, 4): 11, (4, 5): 2}",207,False,-1,2,0,-1
K12a1112,False,NaN,3,"{(-3, -6): 8, (-2, -5): 27, (-1, -4): 46, (0, -3): 53, (1, -2): 46, (2, -1): 27, (3, 0): 8}",215,False,1,2,3,3
K12a1113,False,NaN,2,"{(-2, -4): 15, (-1, -3): 51, (0, -2): 73, (1, -1): 51, (2, 0): 15}",205,False,1,2,2,2
K12a1114,True,8,5,"{(-5, -2): 1, (-4, -1): 4, (-3, 0): 9, (-2, 1): 12, (-1, 2): 14, (0, 3): 15, (1, 4): 14, (2, 5): 12, (3, 6): 9, (4, 7): 4, (5, 8): 1}",95,False,-1,2,-2,-3
K12a1115,False,NaN,4,"{(-4, -2): 2, (-3, -1): 9, (-2, 0): 22, (-1, 1): 32, (0, 2): 35, (1, 3): 32, (2, 4): 22, (3, 5): 9, (4, 6): 2}",165,False,-1,2,-1,-2
K12a1116,False,NaN,4,"{(-4, -2): 2, (-3, -1): 9, (-2, 0): 23, (-1, 1): 37, (0, 2): 43, (1, 3): 37, (2, 4): 23, (3, 5): 9, (4, 6): 2}",185,False,-1,2,-1,-2
K12a1117,False,NaN,3,"{(-3, -5): 4, (-2, -4): 26, (-1, -3): 64, (0, -2): 85, (1, -1): 64, (2, 0): 26, (3, 1): 4}",273,False,1,2,2,2
K12a1118,False,NaN,3,"{(-3, -2): 3, (-2, -1): 12, (-1, 0): 26, (0, 1): 33, (1, 2): 26, (2, 3): 12, (3, 4): 3}",115,False,-1,2,0,-1
K12a1119,False,NaN,4,"{(-4, -4): 2, (-3, -3): 9, (-2, -2): 21, (-1, -1): 33, (0, 0): 39, (1, 1): 33, (2, 2): 21, (3, 3): 9, (4, 4): 2}",169,False,0,2,0,0
K12a1120,True,6,5,"{(-5, -4): 1, (-4, -3): 4, (-3, -2): 9, (-2, -1): 14, (-1, 0): 18, (0, 1): 19, (1, 2): 18, (2, 3): 14, (3, 4): 9, (4, 5): 4, (5, 6): 1}",111,False,-1,2,0,-1
K12a1121,False,NaN,4,"{(-4, -4): 2, (-3, -3): 9, (-2, -2): 22, (-1, -1): 36, (0, 0): 43, (1, 1): 36, (2, 2): 22, (3, 3): 9, (4, 4): 2}",181,False,0,2,0,0
K12a1122,True,4,4,"{(-4, -4): 1, (-3, -3): 8, (-2, -2): 30, (-1, -1): 63, (0, 0): 81, (1, 1): 63, (2, 2): 30, (3, 3): 8, (4, 4): 1}",285,False,0,2,0,0
K12a1123,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 30, (-1, -1): 56, (0, 0): 69, (1, 1): 56, (2, 2): 30, (3, 3): 9, (4, 4): 1}",261,False,0,2,0,0
K12a1124,True,3,3,"{(-3, -3): 1, (-2, -2): 13, (-1, -1): 50, (0, 0): 77, (1, 1): 50, (2, 2): 13, (3, 3): 1}",205,False,0,2,0,0
K12a1125,False,NaN,3,"{(-3, -5): 4, (-2, -4): 14, (-1, -3): 21, (0, -2): 23, (1, -1): 21, (2, 0): 14, (3, 1): 4}",101,False,1,2,2,2
K12a1126,False,NaN,2,"{(-2, -3): 8, (-1, -2): 30, (0, -1): 43, (1, 0): 30, (2, 1): 8}",119,False,1,2,1,1
K12a1127,False,NaN,2,"{(-2, -2): 4, (-1, -1): 24, (0, 0): 41, (1, 1): 24, (2, 2): 4}",97,False,0,2,0,0
K12a1128,True,6,5,"{(-5, -4): 1, (-4, -3): 3, (-3, -2): 5, (-2, -1): 7, (-1, 0): 9, (0, 1): 9, (1, 2): 9, (2, 3): 7, (3, 4): 5, (4, 5): 3, (5, 6): 1}",59,False,-1,2,0,-1
K12a1129,False,NaN,4,"{(-4, -4): 2, (-3, -3): 7, (-2, -2): 13, (-1, -1): 19, (0, 0): 23, (1, 1): 19, (2, 2): 13, (3, 3): 7, (4, 4): 2}",105,False,0,2,0,0
K12a1130,False,NaN,4,"{(-4, -4): 2, (-3, -3): 8, (-2, -2): 16, (-1, -1): 23, (0, 0): 27, (1, 1): 23, (2, 2): 16, (3, 3): 8, (4, 4): 2}",125,False,0,2,0,0
K12a1131,False,NaN,4,"{(-4, -2): 2, (-3, -1): 7, (-2, 0): 11, (-1, 1): 11, (0, 2): 11, (1, 3): 11, (2, 4): 11, (3, 5): 7, (4, 6): 2}",73,False,-1,2,-1,-2
K12a1132,False,NaN,3,"{(-3, -2): 4, (-2, -1): 16, (-1, 0): 29, (0, 1): 33, (1, 2): 29, (2, 3): 16, (3, 4): 4}",131,False,-1,2,0,-1
K12a1133,False,NaN,3,"{(-3, -2): 4, (-2, -1): 18, (-1, 0): 36, (0, 1): 43, (1, 2): 36, (2, 3): 18, (3, 4): 4}",159,False,-1,2,0,-1
K12a1134,True,3,5,"{(-5, -7): 1, (-4, -6): 3, (-3, -5): 5, (-2, -4): 7, (-1, -3): 7, (0, -2): 7, (1, -1): 7, (2, 0): 7, (3, 1): 5, (4, 2): 3, (5, 3): 1}",53,False,1,2,2,2
K12a1135,False,NaN,4,"{(-4, -5): 2, (-3, -4): 7, (-2, -3): 13, (-1, -2): 19, (0, -1): 21, (1, 0): 19, (2, 1): 13, (3, 2): 7, (4, 3): 2}",103,False,1,2,1,1
K12a1136,False,NaN,4,"{(-4, -5): 2, (-3, -4): 8, (-2, -3): 18, (-1, -2): 29, (0, -1): 33, (1, 0): 29, (2, 1): 18, (3, 2): 8, (4, 3): 2}",147,False,1,2,1,1
K12a1137,False,NaN,3,"{(-3, -3): 4, (-2, -2): 16, (-1, -1): 31, (0, 0): 39, (1, 1): 31, (2, 2): 16, (3, 3): 4}",141,False,0,2,0,0
K12a1138,False,NaN,3,"{(-3, -4): 3, (-2, -3): 11, (-1, -2): 17, (0, -1): 17, (1, 0): 17, (2, 1): 11, (3, 2): 3}",79,False,1,2,1,1
K12a1139,False,NaN,2,"{(-2, -2): 6, (-1, -1): 25, (0, 0): 39, (1, 1): 25, (2, 2): 6}",101,False,0,2,0,0
K12a1140,False,NaN,3,"{(-3, -3): 3, (-2, -2): 11, (-1, -1): 21, (0, 0): 27, (1, 1): 21, (2, 2): 11, (3, 3): 3}",97,False,0,2,0,0
K12a1141,True,3,4,"{(-4, -5): 1, (-3, -4): 8, (-2, -3): 22, (-1, -2): 34, (0, -1): 37, (1, 0): 34, (2, 1): 22, (3, 2): 8, (4, 3): 1}",167,False,1,2,1,1
K12a1142,False,NaN,3,"{(-3, -4): 4, (-2, -3): 14, (-1, -2): 21, (0, -1): 21, (1, 0): 21, (2, 1): 14, (3, 2): 4}",99,False,1,2,1,1
K12a1143,False,NaN,3,"{(-3, -3): 2, (-2, -2): 17, (-1, -1): 49, (0, 0): 69, (1, 1): 49, (2, 2): 17, (3, 3): 2}",205,False,0,2,0,0
K12a1144,False,NaN,2,"{(-2, -2): 8, (-1, -1): 32, (0, 0): 49, (1, 1): 32, (2, 2): 8}",129,False,0,2,0,0
K12a1145,False,NaN,4,"{(-4, -5): 2, (-3, -4): 6, (-2, -3): 10, (-1, -2): 14, (0, -1): 15, (1, 0): 14, (2, 1): 10, (3, 2): 6, (4, 3): 2}",79,False,1,2,1,1
K12a1146,False,NaN,3,"{(-3, -3): 4, (-2, -2): 14, (-1, -1): 25, (0, 0): 31, (1, 1): 25, (2, 2): 14, (3, 3): 4}",117,False,0,2,0,0
K12a1147,False,NaN,4,"{(-4, -5): 2, (-3, -4): 7, (-2, -3): 15, (-1, -2): 24, (0, -1): 27, (1, 0): 24, (2, 1): 15, (3, 2): 7, (4, 3): 2}",123,False,1,2,1,1
